TIMESTAMP             | TID   | EVENT | SIZE (KB) | CURRENT TID RSS (KB) | PFN | REQ_ID_PARAM
05:28:37.727953 | 200922 | ALLOC |      4.00 |                12.00 | 3524968 | 903922250823434368
05:28:37.727963 | 200922 | ALLOC |      4.00 |                16.00 | 3524969 | 903922250823434368
05:28:37.727974 | 200922 | ALLOC |     32.00 |                48.00 | 3616216 | 903922250823434368
05:28:37.730154 | 200912 | ALLOC |      4.00 |                52.00 | 3665901 |  87649271374118576
05:28:37.730159 | 200912 | ALLOC |      4.00 |                56.00 | 3686072 |  87649271374118576
05:28:37.730170 | 200912 | ALLOC |      4.00 |                60.00 | 3327106 |  87649271374118576
05:28:37.730186 | 200912 | ALLOC |      4.00 |                64.00 | 3719237 |  87649271374118576
05:28:37.730952 | 200920 | ALLOC |      4.00 |                52.00 | 3686082 | 710051034486130816
05:28:37.743212 | 200717 | FREE  |      4.00 |                68.00 | 3549034 | 364767072889433600
05:28:37.743217 | 200729 | FREE  |      4.00 |               104.00 | 3561210 | 331213479527882560
05:28:37.748222 | 10197 | ALLOC |      4.00 |                36.00 | 3609405 |                N/A
05:28:37.748236 | 10197 | ALLOC |      4.00 |                40.00 | 3640946 |                N/A
05:28:37.723485 | 200837 | ALLOC |      4.00 |                 4.00 | 3715548 | 809977241386262272
05:28:37.723510 | 200837 | ALLOC |      4.00 |                 8.00 | 3715549 | 809977241386262272
05:28:37.723525 | 200837 | ALLOC |      4.00 |                12.00 | 3715550 | 809977241386262272
05:28:37.723560 | 200837 | ALLOC |      4.00 |                16.00 | 2894820 | 809977241386262272
05:28:37.723564 | 200837 | ALLOC |      4.00 |                20.00 | 3715551 | 809977241386262272
05:28:37.723572 | 200837 | ALLOC |      4.00 |                24.00 | 3524624 | 809977241386262272
05:28:37.723616 | 200837 | ALLOC |      4.00 |                28.00 | 3470677 | 809977241386262272
05:28:37.723619 | 200837 | ALLOC |      4.00 |                32.00 | 3524625 | 809977241386262272
05:28:37.723633 | 200837 | ALLOC |      4.00 |                36.00 | 3524626 | 809977241386262272
05:28:37.723640 | 200837 | ALLOC |     32.00 |                68.00 | 3645632 | 809977241386262272
05:28:37.723680 | 200837 | ALLOC |      4.00 |                72.00 | 3560409 | 809977241386262272
05:28:37.723684 | 200837 | ALLOC |      4.00 |                76.00 | 3524627 | 809977241386262272
05:28:37.723696 | 200837 | ALLOC |      8.00 |                84.00 | 3600096 | 809977241386262272
05:28:37.723703 | 200837 | ALLOC |      4.00 |                88.00 | 3524628 | 809977241386262272
05:28:37.723752 | 200847 | ALLOC |      4.00 |                 4.00 | 3524629 |                N/A
05:28:37.723775 | 200847 | ALLOC |     32.00 |                36.00 | 3597568 |                N/A
05:28:37.723960 | 200847 | FREE  |     32.00 |                 0.00 | 3597568 |                N/A
05:28:37.723984 | 200856 | ALLOC |      4.00 |                 4.00 | 3524630 |                N/A
05:28:37.724007 | 200856 | ALLOC |     32.00 |                36.00 | 3597568 |                N/A
05:28:37.724157 | 200856 | FREE  |     32.00 |                 0.00 | 3597568 |                N/A
05:28:37.724261 | 9429  | ALLOC |      4.00 |               424.00 | 3524631 |                N/A
05:28:37.724297 | 200837 | ALLOC |      4.00 |                92.00 | 2057804 | 809977241386262272
05:28:37.724305 | 200634 | FREE  |      4.00 |                 0.00 | 3746940 |                N/A
05:28:37.724307 | 200634 | FREE  |      4.00 |                 0.00 | 3746937 |                N/A
05:28:37.724309 | 200634 | FREE  |      4.00 |                 0.00 | 3746939 |                N/A
05:28:37.724310 | 200634 | FREE  |      4.00 |                 0.00 | 3746935 |                N/A
05:28:37.724313 | 200629 | FREE  |      4.00 |                84.00 | 3730837 | 546881539092688000
05:28:37.724314 | 200629 | FREE  |      4.00 |                80.00 | 3730836 | 546881539092688000
05:28:37.724375 | 9429  | ALLOC |      4.00 |               428.00 | 3730836 |                N/A
05:28:37.724419 | 9429  | ALLOC |      4.00 |               432.00 | 3730837 |                N/A
05:28:37.724435 | 9429  | ALLOC |      4.00 |               436.00 | 3746935 |                N/A
05:28:37.724444 | 9429  | ALLOC |      4.00 |               440.00 | 3746939 |                N/A
05:28:37.724451 | 200847 | FREE  |      4.00 |                 0.00 | 3524629 |                N/A
05:28:37.724508 | 200867 | ALLOC |     32.00 |                32.00 | 3597568 |                N/A
05:28:37.725077 | 200837 | ALLOC |     32.00 |               124.00 | 3660536 | 809977241386262272
05:28:37.725229 | 200867 | FREE  |     32.00 |                 0.00 | 3597568 |                N/A
05:28:37.725832 | 200900 | ALLOC |      4.00 |                 4.00 | 3524629 | 241083423082069984
05:28:37.725871 | 200900 | ALLOC |      4.00 |                 8.00 | 2057805 | 241083423082069984
05:28:37.725876 | 200900 | ALLOC |      4.00 |                12.00 | 3746937 | 241083423082069984
05:28:37.725896 | 200900 | ALLOC |      4.00 |                16.00 | 3746940 | 241083423082069984
05:28:37.725912 | 200900 | ALLOC |      4.00 |                20.00 | 3524632 | 241083423082069984
05:28:37.725963 | 200900 | ALLOC |      4.00 |                24.00 | 3524633 | 241083423082069984
05:28:37.725982 | 200900 | ALLOC |      4.00 |                28.00 | 3526836 | 241083423082069984
05:28:37.726017 | 200900 | ALLOC |      4.00 |                32.00 | 3526837 | 241083423082069984
05:28:37.726155 | 200837 | ALLOC |      4.00 |                96.00 | 3526838 | 809977241386262272
05:28:37.726186 | 200837 | ALLOC |      4.00 |               100.00 | 3526839 | 809977241386262272
05:28:37.726200 | 200837 | ALLOC |      4.00 |               104.00 | 3526840 | 809977241386262272
05:28:37.726235 | 200837 | ALLOC |      4.00 |               108.00 | 3526841 | 809977241386262272
05:28:37.726543 | 200631 | FREE  |      4.00 |                96.00 | 3548977 | 1026330485038806528
05:28:37.726546 | 200638 | FREE  |      4.00 |               100.00 | 2638174 | 886041221535080576
05:28:37.726695 | 200901 | ALLOC |     32.00 |                48.00 | 3597568 | 653174923090909184,886041221535080576
05:28:37.727173 | 200863 | ALLOC |      4.00 |               100.00 | 3526842 | 806621659014988672
05:28:37.727204 | 200863 | ALLOC |      4.00 |               104.00 | 3526843 | 806621659014988672
05:28:37.727217 | 200863 | ALLOC |      4.00 |               108.00 | 3526844 | 806621659014988672
05:28:37.727251 | 200863 | ALLOC |      4.00 |               112.00 | 3526845 | 806621659014988672
05:28:37.749859 | 200629 | FREE  |      4.00 |                68.00 | 3653539 | 546881539092688000
05:28:37.749864 | 200837 | FREE  |      4.00 |               104.00 | 2057804 | 809977241386262272
05:28:37.723517 | 200838 | ALLOC |      4.00 |                 4.00 | 3678897 |                N/A
05:28:37.723545 | 200838 | ALLOC |     32.00 |                36.00 | 3585392 |                N/A
05:28:37.723848 | 200798 | ALLOC |      4.00 |                88.00 | 3678898 | 644551850738674432
05:28:37.723876 | 200798 | ALLOC |      4.00 |                92.00 | 3678899 | 644551850738674432
05:28:37.723912 | 200853 | ALLOC |      4.00 |                 4.00 | 3678900 |                N/A
05:28:37.723939 | 200853 | ALLOC |     32.00 |                36.00 | 3556352 |                N/A
05:28:37.724102 | 200798 | ALLOC |      4.00 |                96.00 | 3678901 | 644551850738674432
05:28:37.724147 | 200798 | ALLOC |      4.00 |               100.00 | 3678902 | 644551850738674432
05:28:37.724271 | 200785 | ALLOC |      4.00 |                80.00 | 3678903 | 706778826815226368
05:28:37.724309 | 200785 | ALLOC |      4.00 |                84.00 | 3678904 | 706778826815226368
05:28:37.724321 | 200785 | ALLOC |      4.00 |                88.00 | 3678905 | 706778826815226368
05:28:37.724351 | 200785 | ALLOC |      4.00 |                92.00 | 3678906 | 706778826815226368
05:28:37.724430 | 200648 | ALLOC |     32.00 |               176.00 | 3606072 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.724498 | 10394 | ALLOC |      4.00 |                32.00 | 3678907 |                N/A
05:28:37.724662 | 200878 | ALLOC |     32.00 |                32.00 | 3596000 |                N/A
05:28:37.724954 | 10079 | ALLOC |      4.00 |                16.00 | 3678908 |                N/A
05:28:37.725006 | 200878 | FREE  |     32.00 |                 0.00 | 3596000 |                N/A
05:28:37.725060 | 10079 | ALLOC |      4.00 |                20.00 | 3678909 |                N/A
05:28:37.725073 | 200879 | FREE  |     32.00 |                 0.00 | 3525864 |                N/A
05:28:37.725115 | 200853 | FREE  |     32.00 |                 0.00 | 3556352 |                N/A
05:28:37.725376 | 200893 | ALLOC |      4.00 |                 4.00 | 3605604 | 644551850738674432
05:28:37.725382 | 200893 | ALLOC |      4.00 |                 8.00 | 3527029 | 644551850738674432
05:28:37.725403 | 200893 | ALLOC |      4.00 |                12.00 | 3527030 | 644551850738674432
05:28:37.725418 | 200893 | ALLOC |      4.00 |                16.00 | 3527031 | 644551850738674432
05:28:37.725453 | 200893 | ALLOC |      4.00 |                20.00 | 3527032 | 644551850738674432
05:28:37.725466 | 200893 | ALLOC |      4.00 |                24.00 | 3527033 | 644551850738674432
05:28:37.725477 | 200893 | ALLOC |      4.00 |                28.00 | 3527034 | 644551850738674432
05:28:37.725505 | 200893 | ALLOC |      4.00 |                32.00 | 3527035 | 644551850738674432
05:28:37.725579 | 200848 | ALLOC |     32.00 |                80.00 | 3556352 | 636835206775895168
05:28:37.725720 | 9312  | ALLOC |      4.00 |               132.00 | 3527036 |                N/A
05:28:37.725736 | 9312  | ALLOC |      4.00 |               136.00 | 3605605 |                N/A
05:28:37.725741 | 9312  | ALLOC |      4.00 |               140.00 | 3527037 |                N/A
05:28:37.725753 | 9312  | ALLOC |      4.00 |               144.00 | 3527038 |                N/A
05:28:37.725841 | 9312  | ALLOC |      4.00 |               148.00 | 3527039 |                N/A
05:28:37.725906 | 9312  | ALLOC |      4.00 |               152.00 | 3526784 |                N/A
05:28:37.725918 | 9312  | ALLOC |      4.00 |               156.00 | 3526785 |                N/A
05:28:37.725926 | 9312  | ALLOC |     32.00 |               188.00 | 3525864 |                N/A
05:28:37.725998 | 9312  | ALLOC |      4.00 |               192.00 | 2641406 |                N/A
05:28:37.726002 | 9312  | ALLOC |      4.00 |               196.00 | 3526786 |                N/A
05:28:37.726012 | 9312  | ALLOC |      4.00 |               200.00 | 3526787 |                N/A
05:28:37.726125 | 200893 | ALLOC |     32.00 |                64.00 | 3596000 | 644551850738674432
05:28:37.726174 | 9312  | ALLOC |      4.00 |               204.00 | 3526788 |                N/A
05:28:37.726191 | 9312  | ALLOC |      4.00 |               208.00 | 3526789 |                N/A
05:28:37.726200 | 9312  | ALLOC |      4.00 |               212.00 | 3526790 |                N/A
05:28:37.726257 | 10197 | ALLOC |      4.00 |                 4.00 | 3548817 |                N/A
05:28:37.726262 | 10197 | ALLOC |      4.00 |                 8.00 | 3526791 |                N/A
05:28:37.726275 | 10197 | ALLOC |      4.00 |                12.00 | 3526792 |                N/A
05:28:37.726288 | 10197 | ALLOC |      4.00 |                16.00 | 3526793 |                N/A
05:28:37.726294 | 10197 | ALLOC |      4.00 |                20.00 | 3526794 |                N/A
05:28:37.726356 | 9312  | ALLOC |      4.00 |               216.00 | 3526795 |                N/A
05:28:37.726369 | 9312  | ALLOC |      4.00 |               220.00 | 3562527 |                N/A
05:28:37.726372 | 9312  | ALLOC |      4.00 |               224.00 | 3526796 |                N/A
05:28:37.726380 | 9312  | ALLOC |      4.00 |               228.00 | 3526797 |                N/A
05:28:37.726455 | 9312  | ALLOC |      4.00 |               232.00 | 3526798 |                N/A
05:28:37.726465 | 9312  | ALLOC |      4.00 |               236.00 | 3526799 |                N/A
05:28:37.726472 | 9312  | ALLOC |     32.00 |               268.00 | 3596008 |                N/A
05:28:37.726554 | 9312  | ALLOC |      4.00 |               272.00 | 3526800 |                N/A
05:28:37.726569 | 9312  | ALLOC |      4.00 |               276.00 | 3368348 |                N/A
05:28:37.726573 | 9312  | ALLOC |      4.00 |               280.00 | 3526801 |                N/A
05:28:37.726582 | 9312  | ALLOC |      4.00 |               284.00 | 3526802 |                N/A
05:28:37.726635 | 200909 | ALLOC |      4.00 |                 4.00 | 3526803 | 636835206775895168,241083423082069984
05:28:37.726642 | 200909 | ALLOC |      4.00 |                 8.00 | 3526804 | 636835206775895168,241083423082069984
05:28:37.726720 | 9312  | ALLOC |      4.00 |               288.00 | 3526805 |                N/A
05:28:37.726732 | 9312  | ALLOC |      4.00 |               292.00 | 3378398 |                N/A
05:28:37.726735 | 9312  | ALLOC |      4.00 |               296.00 | 3526806 |                N/A
05:28:37.726743 | 9312  | ALLOC |      4.00 |               300.00 | 3526807 |                N/A
05:28:37.726768 | 200909 | ALLOC |      4.00 |                12.00 | 3526808 | 636835206775895168,241083423082069984
05:28:37.726772 | 200909 | ALLOC |      4.00 |                16.00 | 3526809 | 636835206775895168,241083423082069984
05:28:37.726859 | 9312  | ALLOC |      4.00 |               304.00 | 3526810 |                N/A
05:28:37.726867 | 9312  | ALLOC |      4.00 |               308.00 | 3526811 |                N/A
05:28:37.726905 | 9312  | ALLOC |      4.00 |               312.00 | 3526812 |                N/A
05:28:37.726915 | 9312  | ALLOC |      4.00 |               316.00 | 3643731 |                N/A
05:28:37.726919 | 9312  | ALLOC |      4.00 |               320.00 | 3526813 |                N/A
05:28:37.726928 | 9312  | ALLOC |      4.00 |               324.00 | 3526814 |                N/A
05:28:37.726934 | 9312  | ALLOC |     32.00 |               356.00 | 3595984 |                N/A
05:28:37.727274 | 200905 | ALLOC |      4.00 |                52.00 | 3526815 | 546881539092688000
05:28:37.727483 | 10197 | ALLOC |      4.00 |                24.00 | 3526816 |                N/A
05:28:37.728398 | 200905 | ALLOC |      4.00 |                56.00 | 3526817 | 546881539092688000
05:28:37.728403 | 200905 | ALLOC |      4.00 |                60.00 | 3526818 | 546881539092688000
05:28:37.728417 | 200905 | ALLOC |      4.00 |                64.00 | 3526819 | 546881539092688000
05:28:37.728434 | 200905 | ALLOC |      4.00 |                68.00 | 3526820 | 546881539092688000
05:28:37.728671 | 200905 | ALLOC |      4.00 |                72.00 | 3526821 | 546881539092688000
05:28:37.728741 | 200905 | ALLOC |      4.00 |                76.00 | 3526822 | 546881539092688000
05:28:37.728855 | 10197 | ALLOC |      4.00 |                28.00 | 3526823 |                N/A
05:28:37.728865 | 10197 | ALLOC |      4.00 |                32.00 | 3526824 |                N/A
05:28:37.729022 | 200911 | ALLOC |      4.00 |                56.00 | 3526825 | 419530427290733440
05:28:37.729026 | 200911 | ALLOC |      4.00 |                60.00 | 3526826 | 419530427290733440
05:28:37.729036 | 200911 | ALLOC |      4.00 |                64.00 | 3526827 | 419530427290733440
05:28:37.729051 | 200911 | ALLOC |      4.00 |                68.00 | 3526828 | 419530427290733440
05:28:37.729295 | 200893 | ALLOC |      4.00 |                68.00 | 3526829 | 644551850738674432
05:28:37.729678 | 200910 | ALLOC |      4.00 |                76.00 | 3526830 | 391200338986263424
05:28:37.729991 | 200914 | ALLOC |      4.00 |                52.00 | 3526831 | 653174923090909184
05:28:37.729995 | 200914 | ALLOC |      4.00 |                56.00 | 3526832 | 653174923090909184
05:28:37.729998 | 200914 | ALLOC |      4.00 |                60.00 | 3526833 | 653174923090909184
05:28:37.730007 | 200914 | ALLOC |      4.00 |                64.00 | 3526834 | 653174923090909184
05:28:37.730022 | 200914 | ALLOC |      4.00 |                68.00 | 3526835 | 653174923090909184
05:28:37.743209 | 200638 | FREE  |      4.00 |                92.00 | 3497022 | 886041221535080576
05:28:37.743215 | 200778 | FREE  |      4.00 |               116.00 | 3558704 | 232095291636170656
05:28:37.743218 | 200723 | FREE  |      4.00 |               136.00 | 3220315 | 562017487517019520
05:28:37.743221 | 200638 | FREE  |      4.00 |                88.00 | 2040045 | 886041221535080576
05:28:37.743225 | 200760 | FREE  |      4.00 |                84.00 | 3558705 |  87649271374118576
05:28:37.743233 | 200629 | FREE  |      4.00 |                72.00 | 3583745 | 546881539092688000
05:28:37.743235 | 200630 | FREE  |      4.00 |                92.00 | 2924585 |  16721190419364752
05:28:37.743239 | 200785 | FREE  |      4.00 |                88.00 | 3558707 | 706778826815226368
05:28:37.743245 | 200669 | FREE  |      4.00 |               100.00 | 3633875 | 273078355749895200
05:28:37.743248 | 200663 | FREE  |      4.00 |                88.00 | 3611674 | 555477447468886912
05:28:37.743250 | 200785 | FREE  |      4.00 |                84.00 | 3550645 | 706778826815226368
05:28:37.806515 | 200798 | FREE  |     32.00 |                52.00 | 3558576 | 644551850738674432
05:28:37.723340 | 200717 | ALLOC |      4.00 |                76.00 | 3717828 | 364767072889433600
05:28:37.723437 | 200834 | ALLOC |     32.00 |                32.00 | 3597688 |                N/A
05:28:37.723632 | 200834 | FREE  |     32.00 |                 0.00 | 3597688 |                N/A
05:28:37.723673 | 200842 | ALLOC |      4.00 |                 4.00 | 3717829 |                N/A
05:28:37.723698 | 200842 | ALLOC |     32.00 |                36.00 | 3597688 |                N/A
05:28:37.723865 | 200842 | FREE  |     32.00 |                 0.00 | 3597688 |                N/A
05:28:37.723908 | 200852 | ALLOC |     32.00 |                32.00 | 3597688 |                N/A
05:28:37.724476 | 200760 | ALLOC |      4.00 |                76.00 | 3717830 |  87649271374118576
05:28:37.724514 | 200760 | ALLOC |      4.00 |                80.00 | 3717831 |  87649271374118576
05:28:37.724527 | 200760 | ALLOC |      4.00 |                84.00 | 3717832 |  87649271374118576
05:28:37.724561 | 200760 | ALLOC |      4.00 |                88.00 | 3717833 |  87649271374118576
05:28:37.724658 | 200707 | ALLOC |      4.00 |                92.00 | 3717834 | 419530427290733440
05:28:37.725135 | 200889 | ALLOC |     32.00 |                32.00 | 3585192 |                N/A
05:28:37.725423 | 200889 | FREE  |     32.00 |                 0.00 | 3585192 |                N/A
05:28:37.725534 | 200895 | ALLOC |     32.00 |                32.00 | 3585192 |                N/A
05:28:37.725624 | 200769 | ALLOC |      4.00 |                56.00 | 3717835 |                N/A
05:28:37.725636 | 200769 | ALLOC |      4.00 |                60.00 | 3717836 |                N/A
05:28:37.725848 | 200765 | ALLOC |      4.00 |                60.00 | 3717837 |                N/A
05:28:37.725852 | 200765 | ALLOC |      4.00 |                64.00 | 3717838 |                N/A
05:28:37.726157 | 200870 | ALLOC |      4.00 |                76.00 | 3595675 | 764886907736861184
05:28:37.726164 | 200870 | FREE  |      4.00 |                72.00 | 3524757 | 764886907736861184
05:28:37.726166 | 200870 | FREE  |      4.00 |                68.00 | 3524756 | 764886907736861184
05:28:37.726198 | 200870 | ALLOC |     32.00 |               100.00 | 3566288 | 764886907736861184
05:28:37.726322 | 200895 | FREE  |     32.00 |                 0.00 | 3585192 |                N/A
05:28:37.726483 | 200908 | ALLOC |      4.00 |                 4.00 | 3524756 | 644551850738674432,806621659014988672
05:28:37.726490 | 200908 | ALLOC |      4.00 |                 8.00 | 3524757 | 644551850738674432,806621659014988672
05:28:37.726540 | 200908 | ALLOC |      4.00 |                12.00 | 3717839 | 644551850738674432,806621659014988672
05:28:37.726545 | 200908 | ALLOC |      4.00 |                16.00 | 3717840 | 644551850738674432,806621659014988672
05:28:37.727024 | 200908 | ALLOC |     32.00 |                48.00 | 3585192 | 644551850738674432,806621659014988672
05:28:37.727130 | 200916 | ALLOC |      4.00 |                 4.00 | 1932371 | 562017487517019520
05:28:37.727134 | 200916 | ALLOC |      4.00 |                 8.00 | 3717841 | 562017487517019520
05:28:37.727148 | 200916 | ALLOC |      4.00 |                12.00 | 3717842 | 562017487517019520
05:28:37.727159 | 200916 | ALLOC |      4.00 |                16.00 | 3717843 | 562017487517019520
05:28:37.727188 | 200916 | ALLOC |      4.00 |                20.00 | 3717844 | 562017487517019520
05:28:37.727199 | 200916 | ALLOC |      4.00 |                24.00 | 3717845 | 562017487517019520
05:28:37.727209 | 200916 | ALLOC |      4.00 |                28.00 | 3717846 | 562017487517019520
05:28:37.727233 | 200916 | ALLOC |      4.00 |                32.00 | 3717847 | 562017487517019520
05:28:37.727376 | 200916 | ALLOC |     32.00 |                64.00 | 3566296 | 562017487517019520
05:28:37.727518 | 200918 | ALLOC |     32.00 |                32.00 | 3563152 | 562017487517019520
05:28:37.727537 | 200918 | ALLOC |      4.00 |                36.00 | 3717848 | 562017487517019520
05:28:37.728010 | 200923 | ALLOC |      4.00 |                 4.00 | 3571458 | 806621659014988672
05:28:37.728013 | 200923 | ALLOC |      4.00 |                 8.00 | 3717849 | 806621659014988672
05:28:37.728028 | 200923 | ALLOC |      4.00 |                12.00 | 3717850 | 806621659014988672
05:28:37.728038 | 200923 | ALLOC |      4.00 |                16.00 | 3717851 | 806621659014988672
05:28:37.728050 | 200923 | ALLOC |     32.00 |                48.00 | 3563160 | 806621659014988672
05:28:37.730361 | 200916 | ALLOC |      4.00 |                68.00 | 3717852 | 562017487517019520
05:28:37.730539 | 200916 | ALLOC |      4.00 |                72.00 | 3717853 | 562017487517019520
05:28:37.731184 | 200923 | ALLOC |      4.00 |                52.00 | 3717854 | 806621659014988672
05:28:37.731188 | 200923 | ALLOC |      4.00 |                56.00 | 3717855 | 806621659014988672
05:28:37.731192 | 200923 | ALLOC |      4.00 |                60.00 | 3717856 | 806621659014988672
05:28:37.746563 | 200923 | ALLOC |      4.00 |                64.00 | 3717857 | 806621659014988672
05:28:37.746594 | 200923 | ALLOC |      4.00 |                68.00 | 3717858 | 806621659014988672
05:28:37.749873 | 200723 | FREE  |      4.00 |               132.00 | 3459914 | 562017487517019520
05:28:37.749877 | 200832 | FREE  |      4.00 |               136.00 | 3609829 | 653174923090909184
05:28:37.749879 | 200870 | FREE  |      4.00 |               108.00 | 3595675 | 764886907736861184
05:28:37.723407 | 200833 | ALLOC |     32.00 |                32.00 | 3653560 |                N/A
05:28:37.723502 | 200638 | ALLOC |      4.00 |               112.00 | 2974536 | 886041221535080576
05:28:37.723591 | 200840 | ALLOC |      4.00 |                 4.00 | 1893558 |                N/A
05:28:37.723616 | 200840 | ALLOC |     32.00 |                36.00 | 3560280 |                N/A
05:28:37.723771 | 200840 | FREE  |     32.00 |                 0.00 | 3560280 |                N/A
05:28:37.723825 | 200849 | ALLOC |     32.00 |                32.00 | 3560280 |                N/A
05:28:37.724042 | 200849 | FREE  |     32.00 |                 0.00 | 3560280 |                N/A
05:28:37.724144 | 200859 | ALLOC |      4.00 |                 4.00 | 3602828 | 903922250823434368
05:28:37.724155 | 200859 | ALLOC |      4.00 |                 8.00 | 2264175 | 903922250823434368
05:28:37.724176 | 200859 | ALLOC |      4.00 |                12.00 | 2160065 | 903922250823434368
05:28:37.724188 | 200859 | ALLOC |      4.00 |                16.00 | 3068628 | 903922250823434368
05:28:37.724210 | 200846 | FREE  |     32.00 |                 0.00 | 3560648 |                N/A
05:28:37.724380 | 200859 | ALLOC |     32.00 |                48.00 | 3560648 | 903922250823434368
05:28:37.724456 | 200866 | ALLOC |     32.00 |                32.00 | 3560280 |                N/A
05:28:37.724699 | 200868 | FREE  |     32.00 |                 0.00 | 3585392 |                N/A
05:28:37.724809 | 200866 | FREE  |     32.00 |                 0.00 | 3560280 |                N/A
05:28:37.725137 | 200890 | ALLOC |     32.00 |                32.00 | 3560280 |                N/A
05:28:37.725201 | 200891 | ALLOC |      4.00 |                 4.00 | 3645564 | 273078355749895200
05:28:37.725205 | 200891 | ALLOC |      4.00 |                 8.00 | 2968661 | 273078355749895200
05:28:37.725224 | 200891 | ALLOC |      4.00 |                12.00 | 2952482 | 273078355749895200
05:28:37.725238 | 200891 | ALLOC |      4.00 |                16.00 | 3066989 | 273078355749895200
05:28:37.725256 | 200891 | ALLOC |      8.00 |                24.00 | 2657824 | 273078355749895200
05:28:37.725283 | 200891 | ALLOC |      4.00 |                28.00 | 2471832 | 273078355749895200
05:28:37.725297 | 200891 | ALLOC |      4.00 |                32.00 | 2979146 | 273078355749895200
05:28:37.725308 | 200891 | ALLOC |      4.00 |                36.00 | 3040268 | 273078355749895200
05:28:37.725334 | 200891 | ALLOC |      4.00 |                40.00 | 2941365 | 273078355749895200
05:28:37.725644 | 200891 | ALLOC |     32.00 |                72.00 | 3585392 | 273078355749895200
05:28:37.726059 | 200890 | FREE  |     32.00 |                 0.00 | 3560280 |                N/A
05:28:37.726697 | 8330  | ALLOC |     32.00 |                32.00 | 3560280 |                N/A
05:28:37.726918 | 200913 | ALLOC |      4.00 |                 4.00 | 3643666 | 232095291636170656
05:28:37.726922 | 200913 | ALLOC |      4.00 |                 8.00 | 2957687 | 232095291636170656
05:28:37.726931 | 200840 | FREE  |      4.00 |                 0.00 | 1893558 |                N/A
05:28:37.726950 | 200913 | ALLOC |      4.00 |                12.00 | 1893558 | 232095291636170656
05:28:37.726964 | 200913 | ALLOC |      4.00 |                16.00 | 2980020 | 232095291636170656
05:28:37.726980 | 200913 | ALLOC |     32.00 |                48.00 | 3618416 | 232095291636170656
05:28:37.727393 | 200913 | ALLOC |      4.00 |                52.00 | 2119794 | 232095291636170656
05:28:37.728825 | 200913 | ALLOC |      4.00 |                56.00 | 2916542 | 232095291636170656
05:28:37.728829 | 200913 | ALLOC |      4.00 |                60.00 | 3039115 | 232095291636170656
05:28:37.728841 | 200913 | ALLOC |      4.00 |                64.00 | 3051540 | 232095291636170656
05:28:37.728859 | 200913 | ALLOC |      4.00 |                68.00 | 3105082 | 232095291636170656
05:28:37.729065 | 200913 | ALLOC |      4.00 |                72.00 | 1771212 | 232095291636170656
05:28:37.729846 | 200891 | ALLOC |      4.00 |                76.00 | 1750036 | 273078355749895200
05:28:37.730219 | 8330  | ALLOC |      4.00 |                92.00 | 3027620 |                N/A
05:28:37.730379 | 8330  | ALLOC |      4.00 |                96.00 | 2209706 |                N/A
05:28:37.730578 | 8330  | ALLOC |      4.00 |               100.00 | 3110064 |                N/A
05:28:37.730739 | 8330  | ALLOC |      4.00 |               104.00 | 3137840 |                N/A
05:28:37.730956 | 8330  | ALLOC |      4.00 |               108.00 | 1878592 |                N/A
05:28:37.731159 | 8330  | ALLOC |      4.00 |               112.00 | 2952409 |                N/A
05:28:37.739864 | 200649 | FREE  |      4.00 |               136.00 | 3645624 | 644551850738674432,562017487517019520,273078355749895200,16721190419364752,903922250823434368
05:28:37.739868 | 200648 | FREE  |      4.00 |               172.00 | 3526142 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.747027 | 8330  | ALLOC |      4.00 |               116.00 | 3693766 |                N/A
05:28:37.723568 | 200839 | ALLOC |      4.00 |                 4.00 | 3668318 |                N/A
05:28:37.723594 | 200839 | ALLOC |     32.00 |                36.00 | 3561608 |                N/A
05:28:37.723831 | 200720 | ALLOC |      4.00 |                72.00 | 3595709 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.723838 | 200720 | ALLOC |      4.00 |                76.00 | 3668315 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.723851 | 200720 | ALLOC |      4.00 |                80.00 | 3524745 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.723888 | 200720 | ALLOC |      4.00 |                84.00 | 3618149 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.723892 | 200720 | ALLOC |      4.00 |                88.00 | 3524746 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.723907 | 200720 | ALLOC |      4.00 |                92.00 | 3524747 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.723915 | 200720 | ALLOC |     32.00 |               124.00 | 3557168 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.723961 | 200846 | ALLOC |      4.00 |                 4.00 | 3524748 |                N/A
05:28:37.723988 | 200846 | ALLOC |     32.00 |                36.00 | 3560648 |                N/A
05:28:37.724317 | 200839 | FREE  |     32.00 |                 0.00 | 3561608 |                N/A
05:28:37.724426 | 200863 | ALLOC |      4.00 |                 4.00 | 3524749 | 806621659014988672
05:28:37.724450 | 200863 | ALLOC |      4.00 |                 8.00 | 2040719 | 806621659014988672
05:28:37.724453 | 200863 | ALLOC |      4.00 |                12.00 | 3524750 | 806621659014988672
